date,ride,temp_mean,temp_max,temp_min,precip_mm,rain_mm,snow_cm,wind_max,humidity,is_rain,is_heavy_rain,dow,is_weekend,is_holiday,is_workday,month,year,pandemic_acute,pandemic_recovery,is_pandemic
2019-07-20,12086852.0,26.9,29.1,25.4,6.6,6.6,0.0,29.1,76.0,1,0,5,1,0,0,7,2019,0,0,0
2019-07-21,8947046.0,25.2,28.1,23.1,3.5,3.5,0.0,27.9,86.0,1,0,6,1,0,0,7,2019,0,0,0
2019-07-22,15843456.0,25.3,29.4,22.8,0.4,0.4,0.0,18.2,85.0,0,0,0,0,0,1,7,2019,0,0,0
2019-07-23,15994393.0,26.6,31.0,22.8,1.5,1.5,0.0,15.6,82.0,1,0,1,0,0,1,7,2019,0,0,0
2019-07-24,15865579.0,26.1,28.8,25.1,3.3,3.3,0.0,16.6,86.0,1,0,2,0,0,1,7,2019,0,0,0
2019-07-25,15724646.0,25.9,28.1,24.7,22.7,22.7,0.0,16.6,92.0,1,0,3,0,0,1,7,2019,0,0,0
2019-07-26,15707558.0,24.6,25.4,24.0,49.1,49.1,0.0,18.6,96.0,1,1,4,0,0,1,7,2019,0,0,0
2019-07-27,11737637.0,27.1,31.7,24.3,1.8,1.8,0.0,12.5,85.0,1,0,5,1,0,0,7,2019,0,0,0
2019-07-28,8207561.0,25.7,28.0,24.4,23.0,23.0,0.0,19.3,93.0,1,0,6,1,0,0,7,2019,0,0,0
2019-07-29,15387606.0,26.9,30.2,24.3,1.1,1.1,0.0,23.5,82.0,1,0,0,0,0,1,7,2019,0,0,0
2019-07-30,15452747.0,27.3,30.5,25.3,3.9,3.9,0.0,26.1,84.0,1,0,1,0,0,1,7,2019,0,0,0
2019-07-31,14727795.0,26.0,28.8,24.9,18.3,18.3,0.0,20.7,92.0,1,0,2,0,0,1,7,2019,0,0,0
2019-08-01,15211587.0,26.1,29.4,24.0,5.7,5.7,0.0,16.0,90.0,1,0,3,0,0,1,8,2019,0,0,0
2019-08-02,15578501.0,27.2,31.9,23.7,0.0,0.0,0.0,13.0,83.0,0,0,4,0,0,1,8,2019,0,0,0
2019-08-03,11041343.0,28.1,33.4,24.1,1.9,1.9,0.0,6.4,83.0,1,0,5,1,0,0,8,2019,0,0,0
2019-08-04,8621308.0,28.0,31.3,24.7,0.1,0.1,0.0,11.1,83.0,0,0,6,1,0,0,8,2019,0,0,0
2019-08-05,14662495.0,28.8,33.1,24.2,0.4,0.4,0.0,6.9,78.0,0,0,0,0,0,1,8,2019,0,0,0
2019-08-06,15041522.0,29.9,34.6,26.4,0.0,0.0,0.0,18.1,68.0,0,0,1,0,0,1,8,2019,0,0,0
2019-08-07,15113351.0,25.5,27.3,24.0,13.1,13.1,0.0,14.5,85.0,1,0,2,0,0,1,8,2019,0,0,0
2019-08-08,15554874.0,26.4,29.9,23.3,0.5,0.5,0.0,13.0,88.0,0,0,3,0,0,1,8,2019,0,0,0
2019-08-09,16190309.0,27.2,31.3,23.4,2.3,2.3,0.0,11.2,82.0,1,0,4,0,0,1,8,2019,0,0,0
2019-08-10,11631832.0,28.8,33.7,24.1,0.0,0.0,0.0,14.2,75.0,0,0,5,1,0,0,8,2019,0,0,0
2019-08-11,8935455.0,28.5,32.8,24.9,3.2,3.2,0.0,27.9,66.0,1,0,6,1,0,0,8,2019,0,0,0
2019-08-12,14732333.0,26.6,30.7,24.6,56.8,56.8,0.0,22.3,88.0,1,1,0,0,0,1,8,2019,0,0,0
2019-08-13,15755072.0,28.3,32.4,24.8,2.2,2.2,0.0,11.6,79.0,1,0,1,0,0,1,8,2019,0,0,0
2019-08-14,16189061.0,28.7,33.0,24.5,0.2,0.2,0.0,14.4,78.0,0,0,2,0,0,1,8,2019,0,0,0
2019-08-15,9479949.0,24.9,26.7,23.1,47.2,47.2,0.0,15.4,88.0,1,1,3,0,1,0,8,2019,0,0,0
2019-08-16,15143669.0,24.9,27.7,22.5,1.6,1.6,0.0,23.7,87.0,1,0,4,0,0,1,8,2019,0,0,0
2019-08-17,11583046.0,24.5,27.3,21.9,1.1,1.1,0.0,19.3,81.0,1,0,5,1,0,0,8,2019,0,0,0
2019-08-18,9167117.0,23.6,27.1,20.1,0.1,0.1,0.0,10.1,79.0,0,0,6,1,0,0,8,2019,0,0,0
2019-08-19,15635891.0,23.9,29.0,18.6,0.0,0.0,0.0,8.9,76.0,0,0,0,0,0,1,8,2019,0,0,0
2019-08-20,16047474.0,25.4,30.2,21.0,0.0,0.0,0.0,10.0,74.0,0,0,1,0,0,1,8,2019,0,0,0
2019-08-21,16140980.0,24.9,28.5,22.1,1.6,1.6,0.0,11.0,77.0,1,0,2,0,0,1,8,2019,0,0,0
2019-08-22,16136462.0,24.7,28.8,21.3,0.0,0.0,0.0,15.9,80.0,0,0,3,0,0,1,8,2019,0,0,0
2019-08-23,16974960.0,23.9,27.9,19.2,0.1,0.1,0.0,17.2,77.0,0,0,4,0,0,1,8,2019,0,0,0
2019-08-24,12921308.0,22.3,25.8,18.9,0.7,0.7,0.0,16.1,81.0,0,0,5,1,0,0,8,2019,0,0,0
2019-08-25,9443849.0,22.4,26.5,18.0,0.5,0.5,0.0,10.5,80.0,0,0,6,1,0,0,8,2019,0,0,0
2019-08-26,16027199.0,23.9,28.6,18.5,0.0,0.0,0.0,7.3,78.0,0,0,0,0,0,1,8,2019,0,0,0
2019-08-27,16319525.0,23.7,26.5,21.8,3.6,3.6,0.0,6.6,78.0,1,0,1,0,0,1,8,2019,0,0,0
2019-08-28,16571615.0,23.8,27.3,21.4,0.2,0.2,0.0,16.6,80.0,0,0,2,0,0,1,8,2019,0,0,0
2019-08-29,16004818.0,22.8,26.4,20.4,8.8,8.8,0.0,21.9,89.0,1,0,3,0,0,1,8,2019,0,0,0
2019-08-30,17291942.0,21.4,24.8,17.8,0.4,0.4,0.0,21.9,75.0,0,0,4,0,0,1,8,2019,0,0,0
2019-08-31,13283009.0,21.7,26.6,17.1,0.3,0.3,0.0,14.4,78.0,0,0,5,1,0,0,8,2019,0,0,0
2019-09-01,9723567.0,22.0,26.4,17.5,0.0,0.0,0.0,7.0,78.0,0,0,6,1,0,0,9,2019,0,0,0
2019-09-02,16519702.0,22.7,27.4,17.9,0.0,0.0,0.0,7.4,72.0,0,0,0,0,0,1,9,2019,0,0,0
2019-09-03,16763281.0,22.7,26.1,19.7,0.0,0.0,0.0,14.3,80.0,0,0,1,0,0,1,9,2019,0,0,0
2019-09-04,16302736.0,22.2,24.4,21.0,35.9,35.9,0.0,15.5,89.0,1,1,2,0,0,1,9,2019,0,0,0
2019-09-05,16222718.0,23.2,27.5,21.4,19.5,19.5,0.0,11.2,93.0,1,0,3,0,0,1,9,2019,0,0,0
2019-09-06,17317975.0,23.8,28.9,21.5,9.4,9.4,0.0,17.1,92.0,1,0,4,0,0,1,9,2019,0,0,0
2019-09-07,8867522.0,25.2,28.7,22.2,10.5,10.5,0.0,51.3,82.0,1,0,5,1,0,0,9,2019,0,0,0
2019-09-08,9371444.0,23.6,26.2,21.9,0.2,0.2,0.0,21.7,86.0,0,0,6,1,0,0,9,2019,0,0,0
2019-09-09,16633297.0,23.1,25.8,21.1,1.6,1.6,0.0,10.0,88.0,1,0,0,0,0,1,9,2019,0,0,0
2019-09-10,16445862.0,23.8,27.3,21.9,41.1,41.1,0.0,11.7,88.0,1,1,1,0,0,1,9,2019,0,0,0
2019-09-11,16746169.0,23.7,27.6,21.1,9.8,9.8,0.0,19.9,79.0,1,0,2,0,0,1,9,2019,0,0,0
2019-09-12,7142649.0,20.6,21.7,18.7,1.2,1.2,0.0,15.7,76.0,1,0,3,0,1,0,9,2019,0,0,0
2019-09-13,6593945.0,21.5,26.0,17.5,0.0,0.0,0.0,11.7,73.0,0,0,4,0,1,0,9,2019,0,0,0
2019-09-14,8216832.0,21.6,24.7,19.7,0.8,0.8,0.0,16.1,84.0,0,0,5,1,1,0,9,2019,0,0,0
2019-09-15,8823943.0,22.4,26.5,19.3,0.0,0.0,0.0,15.0,83.0,0,0,6,1,0,0,9,2019,0,0,0
2019-09-16,16108750.0,22.5,27.5,18.9,0.0,0.0,0.0,9.1,68.0,0,0,0,0,0,1,9,2019,0,0,0
2019-09-17,16848897.0,20.5,25.9,16.0,0.0,0.0,0.0,13.7,67.0,0,0,1,0,0,1,9,2019,0,0,0
2019-09-18,17066552.0,18.7,22.0,14.2,0.0,0.0,0.0,20.5,65.0,0,0,2,0,0,1,9,2019,0,0,0
2019-09-19,17159717.0,16.8,23.0,10.4,0.0,0.0,0.0,12.2,67.0,0,0,3,0,0,1,9,2019,0,0,0
2019-09-20,17946138.0,17.7,22.5,12.4,0.0,0.0,0.0,9.7,70.0,0,0,4,0,0,1,9,2019,0,0,0
2019-09-21,13883868.0,18.6,21.3,17.1,1.4,1.4,0.0,9.6,79.0,1,0,5,1,0,0,9,2019,0,0,0
2019-09-22,8845066.0,17.3,18.2,16.4,13.2,13.2,0.0,23.4,78.0,1,0,6,1,0,0,9,2019,0,0,0
2019-09-23,16736817.0,17.7,21.3,14.5,0.0,0.0,0.0,18.7,71.0,0,0,0,0,0,1,9,2019,0,0,0
2019-09-24,17152862.0,17.1,22.6,11.7,0.0,0.0,0.0,12.4,83.0,0,0,1,0,0,1,9,2019,0,0,0
2019-09-25,17210191.0,17.9,23.5,12.6,0.0,0.0,0.0,8.0,84.0,0,0,2,0,0,1,9,2019,0,0,0
2019-09-26,17137645.0,19.7,25.1,14.8,0.0,0.0,0.0,8.6,80.0,0,0,3,0,0,1,9,2019,0,0,0
2019-09-27,17908102.0,20.7,25.6,15.5,0.0,0.0,0.0,9.0,76.0,0,0,4,0,0,1,9,2019,0,0,0
2019-09-28,14540381.0,21.2,26.3,17.6,0.0,0.0,0.0,8.1,80.0,0,0,5,1,0,0,9,2019,0,0,0
2019-09-29,10285671.0,19.9,25.4,15.7,0.0,0.0,0.0,10.4,78.0,0,0,6,1,0,0,9,2019,0,0,0
2019-09-30,16655043.0,19.4,25.7,14.1,0.0,0.0,0.0,7.6,83.0,0,0,0,0,0,1,9,2019,0,0,0
2019-10-01,16870472.0,20.7,26.8,14.5,0.0,0.0,0.0,10.6,81.0,0,0,1,0,0,1,10,2019,0,0,0
2019-10-02,17176940.0,21.0,22.9,19.7,50.4,50.4,0.0,21.9,91.0,1,1,2,0,0,1,10,2019,0,0,0
2019-10-03,11570190.0,21.4,25.9,18.1,16.7,16.7,0.0,22.4,79.0,1,0,3,0,1,0,10,2019,0,0,0
2019-10-04,16974683.0,19.7,24.8,15.9,0.0,0.0,0.0,11.9,84.0,0,0,4,0,0,1,10,2019,0,0,0
2019-10-05,14440923.0,17.4,20.8,14.0,1.7,1.7,0.0,19.2,79.0,1,0,5,1,0,0,10,2019,0,0,0
2019-10-06,9996222.0,16.5,20.5,13.1,0.0,0.0,0.0,17.4,66.0,0,0,6,1,0,0,10,2019,0,0,0
2019-10-07,15802745.0,14.3,16.6,12.4,12.1,12.1,0.0,12.1,86.0,1,0,0,0,0,1,10,2019,0,0,0
2019-10-08,17519806.0,13.4,17.3,9.0,0.0,0.0,0.0,22.7,70.0,0,0,1,0,0,1,10,2019,0,0,0
2019-10-09,11776891.0,12.3,17.2,7.6,0.0,0.0,0.0,9.3,65.0,0,0,2,0,1,0,10,2019,0,0,0
2019-10-10,16861348.0,12.0,16.3,8.6,0.0,0.0,0.0,9.1,81.0,0,0,3,0,0,1,10,2019,0,0,0
2019-10-11,17550734.0,16.6,23.7,11.2,0.0,0.0,0.0,16.1,72.0,0,0,4,0,0,1,10,2019,0,0,0
2019-10-12,14080090.0,15.8,20.9,12.5,0.0,0.0,0.0,26.6,69.0,0,0,5,1,0,0,10,2019,0,0,0
2019-10-13,10116903.0,14.6,20.1,11.0,0.0,0.0,0.0,14.4,72.0,0,0,6,1,0,0,10,2019,0,0,0
2019-10-14,16529570.0,12.5,15.9,7.9,0.0,0.0,0.0,17.7,70.0,0,0,0,0,0,1,10,2019,0,0,0
2019-10-15,16832469.0,12.5,17.2,7.4,0.0,0.0,0.0,14.6,66.0,0,0,1,0,0,1,10,2019,0,0,0
2019-10-16,16777140.0,11.9,17.2,6.7,0.0,0.0,0.0,8.7,78.0,0,0,2,0,0,1,10,2019,0,0,0
2019-10-17,16891540.0,13.1,17.7,8.5,0.0,0.0,0.0,10.5,74.0,0,0,3,0,0,1,10,2019,0,0,0
2019-10-18,17629805.0,14.5,21.1,10.1,0.1,0.1,0.0,16.5,73.0,0,0,4,0,0,1,10,2019,0,0,0
2019-10-19,14296995.0,14.2,19.7,9.2,0.0,0.0,0.0,10.9,79.0,0,0,5,1,0,0,10,2019,0,0,0
2019-10-20,10232509.0,13.4,19.3,9.4,0.0,0.0,0.0,8.0,86.0,0,0,6,1,0,0,10,2019,0,0,0
2019-10-21,16460481.0,14.4,21.4,8.4,0.0,0.0,0.0,10.3,78.0,0,0,0,0,0,1,10,2019,0,0,0
2019-10-22,16814694.0,14.8,20.6,10.4,0.0,0.0,0.0,10.5,76.0,0,0,1,0,0,1,10,2019,0,0,0
2019-10-23,16904957.0,14.8,19.3,11.4,0.0,0.0,0.0,11.7,76.0,0,0,2,0,0,1,10,2019,0,0,0
2019-10-24,17008351.0,16.3,21.4,12.1,0.0,0.0,0.0,18.7,65.0,0,0,3,0,0,1,10,2019,0,0,0
2019-10-25,18304809.0,14.5,19.9,10.1,0.0,0.0,0.0,20.8,76.0,0,0,4,0,0,1,10,2019,0,0,0
2019-10-26,14789690.0,9.3,12.6,6.3,0.0,0.0,0.0,19.4,68.0,0,0,5,1,0,0,10,2019,0,0,0
2019-10-27,10759316.0,9.3,15.1,4.4,0.0,0.0,0.0,13.1,75.0,0,0,6,1,0,0,10,2019,0,0,0
2019-10-28,16803429.0,11.1,16.3,5.6,1.9,1.9,0.0,20.3,76.0,1,0,0,0,0,1,10,2019,0,0,0
2019-10-29,17128381.0,11.4,15.9,6.8,2.2,2.2,0.0,16.2,68.0,1,0,1,0,0,1,10,2019,0,0,0
2019-10-30,17215530.0,8.9,14.5,3.3,0.0,0.0,0.0,13.1,78.0,0,0,2,0,0,1,10,2019,0,0,0
2019-10-31,17130105.0,12.5,18.5,6.0,0.0,0.0,0.0,22.5,84.0,0,0,3,0,0,1,10,2019,0,0,0
2019-11-01,17614381.0,12.7,17.2,9.1,0.0,0.0,0.0,9.0,75.0,0,0,4,0,0,1,11,2019,0,0,0
2019-11-02,13962600.0,11.3,17.1,6.6,0.0,0.0,0.0,10.3,79.0,0,0,5,1,0,0,11,2019,0,0,0
2019-11-03,10294291.0,12.3,18.5,5.8,0.0,0.0,0.0,17.0,73.0,0,0,6,1,0,0,11,2019,0,0,0
2019-11-04,16667630.0,11.5,16.4,8.0,0.0,0.0,0.0,10.8,75.0,0,0,0,0,0,1,11,2019,0,0,0
2019-11-05,16906884.0,9.9,14.9,6.0,0.0,0.0,0.0,12.0,82.0,0,0,1,0,0,1,11,2019,0,0,0
2019-11-06,17012914.0,9.0,13.8,5.4,0.0,0.0,0.0,9.5,79.0,0,0,2,0,0,1,11,2019,0,0,0
2019-11-07,17084608.0,7.3,11.1,3.5,0.0,0.0,0.0,16.7,60.0,0,0,3,0,0,1,11,2019,0,0,0
2019-11-08,17749422.0,3.9,10.1,-2.0,0.0,0.0,0.0,11.6,53.0,0,0,4,0,0,1,11,2019,0,0,0
2019-11-09,14083447.0,7.3,13.7,2.5,0.0,0.0,0.0,10.8,59.0,0,0,5,1,0,0,11,2019,0,0,0
2019-11-10,9863334.0,8.1,14.4,3.3,7.6,7.6,0.0,18.5,73.0,1,0,6,1,0,0,11,2019,0,0,0
2019-11-11,16450966.0,10.2,14.5,5.6,0.7,0.7,0.0,21.3,78.0,0,0,0,0,0,1,11,2019,0,0,0
2019-11-12,16822172.0,8.0,12.0,4.2,0.0,0.0,0.0,7.6,76.0,0,0,1,0,0,1,11,2019,0,0,0
2019-11-13,16589101.0,6.5,11.5,3.3,7.5,7.5,0.0,26.3,85.0,1,0,2,0,0,1,11,2019,0,0,0
2019-11-14,16748970.0,-0.1,2.9,-3.3,0.0,0.0,0.0,25.0,45.0,0,0,3,0,0,1,11,2019,0,0,0
2019-11-15,17116351.0,6.1,11.4,0.1,14.4,14.4,0.0,18.0,81.0,1,0,4,0,0,1,11,2019,0,0,0
2019-11-16,13698245.0,6.2,12.5,1.5,0.0,0.0,0.0,10.2,78.0,0,0,5,1,0,0,11,2019,0,0,0
2019-11-17,9066300.0,7.2,10.5,2.8,32.7,32.7,0.0,23.1,80.0,1,1,6,1,0,0,11,2019,0,0,0
2019-11-18,16452920.0,4.6,12.7,-0.8,8.8,8.8,0.0,28.5,65.0,1,0,0,0,0,1,11,2019,0,0,0
2019-11-19,16701128.0,-0.9,2.5,-4.7,0.0,0.0,0.0,20.0,55.0,0,0,1,0,0,1,11,2019,0,0,0
2019-11-20,16686499.0,-1.4,3.8,-5.4,0.0,0.0,0.0,10.0,56.0,0,0,2,0,0,1,11,2019,0,0,0
2019-11-21,16773231.0,1.2,7.4,-4.3,0.0,0.0,0.0,10.8,55.0,0,0,3,0,0,1,11,2019,0,0,0
2019-11-22,17453394.0,5.9,13.8,0.1,0.0,0.0,0.0,12.6,61.0,0,0,4,0,0,1,11,2019,0,0,0
2019-11-23,13532945.0,7.6,14.3,3.2,0.2,0.2,0.0,13.0,82.0,0,0,5,1,0,0,11,2019,0,0,0
2019-11-24,9547852.0,8.0,15.3,2.9,1.6,1.6,0.0,21.6,87.0,1,0,6,1,0,0,11,2019,0,0,0
2019-11-25,16322152.0,0.9,5.4,-4.3,0.0,0.0,0.0,20.6,63.0,0,0,0,0,0,1,11,2019,0,0,0
2019-11-26,16860579.0,5.3,11.3,2.0,0.0,0.0,0.0,12.1,80.0,0,0,1,0,0,1,11,2019,0,0,0
2019-11-27,17152212.0,1.8,5.3,-1.4,0.0,0.0,0.0,16.9,58.0,0,0,2,0,0,1,11,2019,0,0,0
2019-11-28,17088645.0,2.4,8.1,-2.0,0.0,0.0,0.0,12.1,64.0,0,0,3,0,0,1,11,2019,0,0,0
2019-11-29,17794155.0,-1.1,4.9,-5.1,0.0,0.0,0.0,10.5,68.0,0,0,4,0,0,1,11,2019,0,0,0
2019-11-30,13616999.0,1.6,8.6,-3.2,0.0,0.0,0.0,9.7,62.0,0,0,5,1,0,0,11,2019,0,0,0
2019-12-01,8910417.0,3.5,5.7,1.6,3.1,3.1,0.0,11.2,84.0,1,0,6,1,0,0,12,2019,0,0,0
2019-12-02,16387838.0,-0.9,2.3,-3.5,0.0,0.0,0.0,25.0,62.0,0,0,0,0,0,1,12,2019,0,0,0
2019-12-03,16584112.0,-1.2,3.7,-5.7,1.2,0.2,0.7,10.6,66.0,0,0,1,0,0,1,12,2019,0,0,0
2019-12-04,16868229.0,0.1,4.8,-4.5,0.0,0.0,0.0,15.5,58.0,0,0,2,0,0,1,12,2019,0,0,0
2019-12-05,16837887.0,-4.9,-1.7,-8.3,0.0,0.0,0.0,23.4,39.0,0,0,3,0,0,1,12,2019,0,0,0
2019-12-06,17172754.0,-6.6,-2.1,-9.3,0.0,0.0,0.0,13.7,39.0,0,0,4,0,0,1,12,2019,0,0,0
2019-12-07,13346269.0,-2.1,4.0,-6.5,0.1,0.0,0.07,12.2,63.0,0,0,5,1,0,0,12,2019,0,0,0
2019-12-08,9498646.0,-3.0,3.4,-6.6,0.0,0.0,0.0,10.8,74.0,0,0,6,1,0,0,12,2019,0,0,0
2019-12-09,16322937.0,1.8,8.3,-2.9,0.9,0.9,0.0,13.4,70.0,0,0,0,0,0,1,12,2019,0,0,0
2019-12-10,16699780.0,5.4,10.4,1.2,1.1,1.1,0.0,15.9,87.0,1,0,1,0,0,1,12,2019,0,0,0
2019-12-11,16944845.0,4.7,8.3,-1.4,1.2,1.2,0.0,27.4,79.0,1,0,2,0,0,1,12,2019,0,0,0
2019-12-12,17190796.0,-2.3,1.6,-5.6,0.0,0.0,0.0,14.6,59.0,0,0,3,0,0,1,12,2019,0,0,0
2019-12-13,17959063.0,-0.3,4.5,-4.7,0.7,0.5,0.14,17.1,61.0,0,0,4,0,0,1,12,2019,0,0,0
2019-12-14,14320462.0,0.5,4.0,-3.3,1.6,1.6,0.0,19.6,74.0,1,0,5,1,0,0,12,2019,0,0,0
2019-12-15,9902228.0,2.1,10.4,-3.4,0.0,0.0,0.0,12.7,69.0,0,0,6,1,0,0,12,2019,0,0,0
2019-12-16,16565044.0,4.5,11.0,-0.9,0.0,0.0,0.0,10.9,80.0,0,0,0,0,0,1,12,2019,0,0,0
2019-12-17,16503312.0,6.5,10.1,3.1,6.8,6.8,0.0,19.8,85.0,1,0,1,0,0,1,12,2019,0,0,0
2019-12-18,17150639.0,-1.0,2.4,-5.3,0.0,0.0,0.0,14.8,64.0,0,0,2,0,0,1,12,2019,0,0,0
2019-12-19,17328561.0,-2.7,2.0,-5.8,0.0,0.0,0.0,15.6,57.0,0,0,3,0,0,1,12,2019,0,0,0
2019-12-20,18309510.0,-2.5,0.7,-5.5,0.0,0.0,0.0,12.7,58.0,0,0,4,0,0,1,12,2019,0,0,0
2019-12-21,14243492.0,-1.6,3.9,-6.1,0.8,0.1,0.49,16.0,73.0,0,0,5,1,0,0,12,2019,0,0,0
2019-12-22,10184645.0,1.9,7.1,-1.8,0.0,0.0,0.0,10.8,77.0,0,0,6,1,0,0,12,2019,0,0,0
2019-12-23,16791264.0,1.6,4.9,-3.3,3.7,3.7,0.0,14.1,86.0,1,0,0,0,0,1,12,2019,0,0,0
2019-12-24,17659721.0,-1.4,4.9,-5.6,0.0,0.0,0.0,11.1,72.0,0,0,1,0,0,1,12,2019,0,0,0
2019-12-25,10741178.0,-0.6,6.0,-4.8,0.0,0.0,0.0,9.5,65.0,0,0,2,0,1,0,12,2019,0,0,0
2019-12-26,16513405.0,0.0,2.3,-3.4,1.4,0.2,0.84,19.0,80.0,0,0,3,0,0,1,12,2019,0,0,0
2019-12-27,17252947.0,-3.4,1.2,-6.9,0.0,0.0,0.0,14.4,63.0,0,0,4,0,0,1,12,2019,0,0,0
2019-12-28,13101272.0,-0.6,5.7,-4.4,0.0,0.0,0.0,11.9,58.0,0,0,5,1,0,0,12,2019,0,0,0
2019-12-29,9483008.0,1.5,6.1,-2.1,1.8,1.8,0.0,12.3,65.0,1,0,6,1,0,0,12,2019,0,0,0
2019-12-30,16089703.0,1.4,6.5,-6.0,0.5,0.5,0.0,29.5,78.0,0,0,0,0,0,1,12,2019,0,0,0
2019-12-31,15384569.0,-8.5,-5.5,-12.1,0.0,0.0,0.0,29.6,42.0,0,0,1,0,0,1,12,2019,0,0,0
2020-01-01,6933389.0,-3.1,1.1,-6.9,0.0,0.0,0.0,8.2,65.0,0,0,2,0,1,0,1,2020,0,0,0
2020-01-02,15358067.0,-0.5,3.9,-4.2,0.0,0.0,0.0,14.4,76.0,0,0,3,0,0,1,1,2020,0,0,0
2020-01-03,16423963.0,-1.8,3.9,-5.3,0.0,0.0,0.0,11.8,72.0,0,0,4,0,0,1,1,2020,0,0,0
2020-01-04,12055401.0,-0.6,5.6,-4.0,0.0,0.0,0.0,15.4,61.0,0,0,5,1,0,0,1,2020,0,0,0
2020-01-05,8825002.0,-0.8,5.1,-5.4,0.0,0.0,0.0,9.2,54.0,0,0,6,1,0,0,1,2020,0,0,0
2020-01-06,15612951.0,0.7,3.1,-2.7,2.1,2.0,0.07,16.0,69.0,1,0,0,0,0,1,1,2020,0,0,0
2020-01-07,15223741.0,4.9,6.8,2.8,46.4,46.4,0.0,22.6,92.0,1,1,1,0,0,1,1,2020,0,0,0
2020-01-08,15964822.0,2.5,7.1,-2.8,10.9,10.4,0.35,29.8,87.0,1,0,2,0,0,1,1,2020,0,0,0
2020-01-09,16215976.0,-2.9,1.7,-6.2,0.0,0.0,0.0,16.4,73.0,0,0,3,0,0,1,1,2020,0,0,0
2020-01-10,16901380.0,-2.6,3.3,-6.1,0.0,0.0,0.0,10.0,73.0,0,0,4,0,0,1,1,2020,0,0,0
2020-01-11,12870356.0,-1.5,2.8,-5.4,0.0,0.0,0.0,13.0,73.0,0,0,5,1,0,0,1,2020,0,0,0
2020-01-12,9208397.0,-2.4,1.7,-6.1,0.0,0.0,0.0,14.6,69.0,0,0,6,1,0,0,1,2020,0,0,0
2020-01-13,15836005.0,-4.1,-0.7,-6.4,0.0,0.0,0.0,18.7,63.0,0,0,0,0,0,1,1,2020,0,0,0
2020-01-14,16074553.0,-3.7,1.8,-6.5,0.0,0.0,0.0,9.8,59.0,0,0,1,0,0,1,1,2020,0,0,0
2020-01-15,16218847.0,-4.0,1.2,-7.6,0.0,0.0,0.0,13.1,61.0,0,0,2,0,0,1,1,2020,0,0,0
2020-01-16,16242798.0,-3.5,2.7,-6.3,0.0,0.0,0.0,11.4,52.0,0,0,3,0,0,1,1,2020,0,0,0
2020-01-17,16956830.0,-2.3,4.4,-5.8,0.0,0.0,0.0,9.6,51.0,0,0,4,0,0,1,1,2020,0,0,0
2020-01-18,12771639.0,-1.7,4.7,-5.0,0.0,0.0,0.0,12.6,60.0,0,0,5,1,0,0,1,2020,0,0,0
2020-01-19,9040264.0,-0.2,5.3,-3.8,0.4,0.4,0.0,25.6,77.0,0,0,6,1,0,0,1,2020,0,0,0
2020-01-20,16019293.0,-0.5,4.5,-4.6,0.0,0.0,0.0,23.9,65.0,0,0,0,0,0,1,1,2020,0,0,0
2020-01-21,16098890.0,-3.0,2.5,-6.9,0.0,0.0,0.0,9.4,56.0,0,0,1,0,0,1,1,2020,0,0,0
2020-01-22,16090362.0,1.0,6.3,-2.3,0.0,0.0,0.0,9.5,63.0,0,0,2,0,0,1,1,2020,0,0,0
2020-01-23,15259101.0,2.5,8.6,-1.2,0.0,0.0,0.0,14.8,68.0,0,0,3,0,0,1,1,2020,0,0,0
2020-01-24,6515248.0,0.8,6.9,-4.3,0.0,0.0,0.0,9.1,81.0,0,0,4,0,1,0,1,2020,0,0,0
2020-01-25,5612643.0,2.1,8.7,-2.8,0.0,0.0,0.0,11.8,78.0,0,0,5,1,1,0,1,2020,0,0,0
2020-01-26,7287571.0,2.9,10.2,-3.6,0.0,0.0,0.0,22.7,69.0,0,0,6,1,1,0,1,2020,0,0,0
2020-01-27,7529876.0,4.3,6.5,2.9,3.0,3.0,0.0,26.8,68.0,1,0,0,0,1,0,1,2020,0,0,0
2020-01-28,14218734.0,4.8,8.8,2.4,0.8,0.8,0.0,14.9,74.0,0,0,1,0,0,1,1,2020,0,0,0
2020-01-29,15008142.0,3.4,8.5,-1.9,0.0,0.0,0.0,10.7,71.0,0,0,2,0,0,1,1,2020,0,0,0
2020-01-30,15034273.0,2.8,6.8,-1.7,0.3,0.3,0.0,8.9,74.0,0,0,3,0,0,1,1,2020,0,0,0
2020-01-31,15262872.0,1.6,7.1,-1.6,0.0,0.0,0.0,16.5,80.0,0,0,4,0,0,1,1,2020,0,0,0
2020-02-01,9802719.0,0.3,6.0,-4.6,0.0,0.0,0.0,13.3,82.0,0,0,5,1,0,0,2,2020,1,0,1
2020-02-02,7006845.0,-0.8,3.6,-5.2,0.0,0.0,0.0,10.9,68.0,0,0,6,1,0,0,2,2020,1,0,1
2020-02-03,13994343.0,-2.1,1.8,-5.3,0.0,0.0,0.0,19.3,56.0,0,0,0,0,0,1,2,2020,1,0,1
2020-02-04,14141704.0,-2.2,3.4,-6.5,1.0,0.0,0.7,22.6,61.0,0,0,1,0,0,1,2,2020,1,0,1
2020-02-05,13785128.0,-8.3,-4.7,-11.9,0.0,0.0,0.0,24.2,32.0,0,0,2,0,0,1,2,2020,1,0,1
2020-02-06,13622533.0,-7.2,-1.6,-10.2,0.0,0.0,0.0,8.9,30.0,0,0,3,0,0,1,2,2020,1,0,1
